label_bias,words,label_opinion,group_id,text
Biased,admittedly tempting,Somewhat factual but also opinionated,79,But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 
Biased,tempting,Entirely factual,79,But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 
Biased,woman ,Somewhat factual but also opinionated,79,But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 
Non-biased,admittedly tempting ,Entirely factual,79,But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 
Biased,admittedly tempting,Expresses writer’s opinion,79,But our new research disproves the admittedly tempting idea that merely putting a woman in power improves gender equality. 
Biased, refugees,Somewhat factual but also opinionated,12,Some of the local governments choosing to accept refugees voted heavily in favor of Trump in 2016
Non-biased,clamp down,Entirely factual,12,Some of the local governments choosing to accept refugees voted heavily in favor of Trump in 2016
Biased,fragile egos of mediocre,Somewhat factual but also opinionated,33,After witnessing the right-wing reaction to Greta Thunberg
Biased,racket,Expresses writer’s opinion,33,After witnessing the right-wing reaction to Greta Thunberg
Non-biased,propaganda,Somewhat factual but also opinionated,80,But there may be a more innocuous place for white supremacist propaganda to spread: Amazon currently sells multiple books that espouse racist and white supremacist ideologies on its platform.
Biased, racist,Entirely factual,80,But there may be a more innocuous place for white supremacist propaganda to spread: Amazon currently sells multiple books that espouse racist and white supremacist ideologies on its platform.
Biased,white supremacist propaganda,Somewhat factual but also opinionated,80,But there may be a more innocuous place for white supremacist propaganda to spread: Amazon currently sells multiple books that espouse racist and white supremacist ideologies on its platform.
Non-biased,hate symbols,Entirely factual,69,The “OK” hand gesture is among the 36 new entries added Thursday to a database of hate symbols used by white supremacists and other far-right extremists.
Biased,net-zero emissions,Expresses writer’s opinion,11,Democratic presidential candidate Beto O’Rourke on Monday unveiled an ambitious plan to combat climate change that spurs $5 trillion for the cause and aims to achieve net-zero emissions by 2050.
Non-biased,ambitious,Somewhat factual but also opinionated,11,Democratic presidential candidate Beto O’Rourke on Monday unveiled an ambitious plan to combat climate change that spurs $5 trillion for the cause and aims to achieve net-zero emissions by 2050.
Biased,ambitious ,Expresses writer’s opinion,11,Democratic presidential candidate Beto O’Rourke on Monday unveiled an ambitious plan to combat climate change that spurs $5 trillion for the cause and aims to achieve net-zero emissions by 2050.
Biased, ambitious plan,Somewhat factual but also opinionated,11,Democratic presidential candidate Beto O’Rourke on Monday unveiled an ambitious plan to combat climate change that spurs $5 trillion for the cause and aims to achieve net-zero emissions by 2050.
Biased,ambitious,Somewhat factual but also opinionated,11,Democratic presidential candidate Beto O’Rourke on Monday unveiled an ambitious plan to combat climate change that spurs $5 trillion for the cause and aims to achieve net-zero emissions by 2050.
Biased,irregular,Expresses writer’s opinion,9,Amid pressure from Washington
Non-biased, challenging,Expresses writer’s opinion,36,Sports writer Rick Reilly is challenging President Donald Trump to put his money where his mouth is.
Non-biased,challenging ,Expresses writer’s opinion,36,Sports writer Rick Reilly is challenging President Donald Trump to put his money where his mouth is.
Biased,challenging,Expresses writer’s opinion,36,Sports writer Rick Reilly is challenging President Donald Trump to put his money where his mouth is.
Biased,standoff,Somewhat factual but also opinionated,6,A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday
Non-biased, standoff,Entirely factual,6,A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday
Biased,daily chorus of outrage,Somewhat factual but also opinionated,61,I have zero interest in contributing to the daily chorus of outrage over Trump’s Twitter feed
Biased,wuss ,Expresses writer’s opinion,68,Even Richard Nixon
Non-biased,tear-gas,Entirely factual,68,Even Richard Nixon
Biased, such a wuss ,Expresses writer’s opinion,68,Even Richard Nixon
Biased,staggering ,Entirely factual,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Non-biased,staggering,Expresses writer’s opinion,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Biased,staggering,Somewhat factual but also opinionated,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Biased,nation’s staggering ,Somewhat factual but also opinionated,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Biased,staggering,Somewhat factual but also opinionated,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Biased,tackling,Somewhat factual but also opinionated,21,Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.
Biased,grounded ,Entirely factual,21,Some of the liberal opposition is often grounded in the mistaken belief that Warren’s plan would do more to reduce the racial wealth gap than Warren’s. The opposite is true: full cancellation would reduce the racial wealth gap more than Warren’s plan would. 
Biased,grounded in the mistaken belief,Expresses writer’s opinion,21,Some of the liberal opposition is often grounded in the mistaken belief that Warren’s plan would do more to reduce the racial wealth gap than Warren’s. The opposite is true: full cancellation would reduce the racial wealth gap more than Warren’s plan would. 
Non-biased, liberal ,Somewhat factual but also opinionated,21,Some of the liberal opposition is often grounded in the mistaken belief that Warren’s plan would do more to reduce the racial wealth gap than Warren’s. The opposite is true: full cancellation would reduce the racial wealth gap more than Warren’s plan would. 
